,Brand,Model,Memory,Storage,Rating,Selling Price
2095,SAMSUNG,SAMSUNG Galaxy M30,6.0,128.0,4.3,15900
2096,SAMSUNG,SAMSUNG Galaxy Star,512.0,4.0,3.8,4199
2097,SAMSUNG,SAMSUNG Galaxy J2,2.0,16.0,4.2,8200
2098,SAMSUNG,SAMSUNG Galaxy Trend,512.0,4.0,3.6,4999
2099,SAMSUNG,SAMSUNG Sm-G361Hhadins,1.0,8.0,3.0,8999
2100,SAMSUNG,SAMSUNG Galaxy M30s,6.0,128.0,4.1,15990
2101,SAMSUNG,SAMSUNG Guru FM,4.0,4.0,4.0,4500
2102,SAMSUNG,SAMSUNG Galaxy E5,1.5,16.0,4.2,8490
2103,SAMSUNG,SAMSUNG Galaxy Grand,1.0,8.0,4.0,6999
2104,SAMSUNG,SAMSUNG On7 Pro,2.0,16.0,4.1,6549
2105,SAMSUNG,SAMSUNG Galaxy Grand,1.0,8.0,4.0,8999
2106,SAMSUNG,SAMSUNG Galaxy M30s,4.0,64.0,4.3,14990
2107,SAMSUNG,SAMSUNG Galaxy A7,2.0,16.0,4.1,19990
2108,SAMSUNG,SAMSUNG Galaxy S20,12.0,128.0,4.2,70490
2109,SAMSUNG,SAMSUNG Galaxy A7,2.0,16.0,4.1,19990
2110,SAMSUNG,SAMSUNG Galaxy Ace,512.0,4.0,3.8,5490
2111,SAMSUNG,SAMSUNG Galaxy Mega,1.5,8.0,3.8,26000
2112,SAMSUNG,SAMSUNG Galaxy J1,512.0,4.0,4.0,6190
2113,SAMSUNG,SAMSUNG Galaxy A3,1.0,16.0,4.0,9999
2114,SAMSUNG,SAMSUNG Galaxy A50,4.0,64.0,4.3,21000
2115,SAMSUNG,SAMSUNG Galaxy Note,4.0,32.0,4.1,39899
2116,SAMSUNG,SAMSUNG Galaxy A7,4.0,64.0,4.4,22300
2117,SAMSUNG,SAMSUNG Galaxy Note,3.0,32.0,4.1,49990
2118,SAMSUNG,SAMSUNG GURU FM,4.0,256.0,4.1,1662
2119,SAMSUNG,SAMSUNG Galaxy M40,6.0,128.0,4.1,15490
2120,SAMSUNG,SAMSUNG Galaxy E7,2.0,16.0,4.3,18340
2121,SAMSUNG,SAMSUNG Tizen Z3,1.0,8.0,3.3,4999
2122,SAMSUNG,SAMSUNG Galaxy A5,2.0,16.0,4.1,17990
2123,SAMSUNG,SAMSUNG Galaxy Grand,1.0,8.0,4.0,5999
2124,SAMSUNG,SAMSUNG Galaxy Note,6.0,64.0,4.6,34899
2125,SAMSUNG,SAMSUNG Galaxy E5,1.5,16.0,4.2,9890
2126,SAMSUNG,SAMSUNG Galaxy Core,768.0,4.0,3.9,5940
2127,SAMSUNG,SAMSUNG Galaxy Grand,1.5,8.0,4.1,10990
2128,SAMSUNG,SAMSUNG Galaxy S7,4.0,32.0,4.4,41900
2129,SAMSUNG,SAMSUNG Galaxy Core,1.0,8.0,4.1,6995
2130,SAMSUNG,SAMSUNG Galaxy Trend,512.0,4.0,3.6,4999
2131,SAMSUNG,SAMSUNG Galaxy Star,512.0,4.0,3.8,4299
2132,SAMSUNG,SAMSUNG M31 Prime,6.0,64.0,4.3,16000
2133,SAMSUNG,SAMSUNG Galaxy S6,3.0,64.0,4.0,39999
2134,SAMSUNG,SAMSUNG Galaxy Star,512.0,4.0,3.8,3500
2135,SAMSUNG,SAMSUNG Galaxy Trend,512.0,4.0,3.6,6999
2136,SAMSUNG,SAMSUNG Galaxy S3,1.5,16.0,4.3,13499
2137,SAMSUNG,SAMSUNG Galaxy E7,2.0,16.0,4.3,12999
2138,SAMSUNG,SAMSUNG Galaxy Pocket,512.0,4.0,3.9,5000
2139,SAMSUNG,SAMSUNG Galaxy S,512.0,4.0,4.0,5999
2140,SAMSUNG,SAMSUNG Galaxy S4,1.5,8.0,3.8,19999
2141,SAMSUNG,SAMSUNG Galaxy Core,768.0,4.0,3.9,5920
2142,SAMSUNG,SAMSUNG Galaxy S,512.0,4.0,4.0,5999
2143,SAMSUNG,SAMSUNG Galaxy Note,2.0,16.0,4.2,11250
2144,SAMSUNG,SAMSUNG Galaxy S7,4.0,32.0,4.4,24999
2145,SAMSUNG,SAMSUNG Tizen Z3,1.0,8.0,3.3,4999
2146,SAMSUNG,SAMSUNG Galaxy Grand,1.0,8.0,3.9,8250
2147,SAMSUNG,SAMSUNG Galaxy S6,3.0,32.0,4.0,33900
2148,SAMSUNG,SAMSUNG S7 Edge,4.0,128.0,4.3,36900
2149,SAMSUNG,SAMSUNG Galaxy S6,4.0,32.0,4.2,34999
2150,SAMSUNG,SAMSUNG Galaxy S6,4.0,32.0,4.2,28000
2151,SAMSUNG,SAMSUNG Galaxy S7,4.0,32.0,4.4,36900
2152,Lenovo,Lenovo A6600d40,2.0,16.0,4.0,7999
2153,Lenovo,Lenovo K8 Plus,3.0,32.0,4.2,10999
2154,Lenovo,Lenovo K3 Note,2.0,16.0,4.0,7999
2155,Lenovo,Lenovo S930,1.0,8.0,4.3,13604
2156,Lenovo,Lenovo K8 Plus,3.0,32.0,4.2,10999
2157,Lenovo,Lenovo K3 Note,2.0,16.0,4.0,9900
2158,Lenovo,Lenovo A269i,512.0,512.0,3.7,5499
2159,Lenovo,Lenovo A7,2.0,32.0,4.0,7490
2160,Lenovo,Lenovo A7,2.0,32.0,4.0,6950
2161,Lenovo,Lenovo A5,3.0,32.0,4.1,7999
2162,Lenovo,Lenovo A5,2.0,16.0,4.1,6999
2163,Lenovo,Lenovo A2010,1.0,8.0,3.9,4990
2164,Lenovo,Lenovo Vibe Shot,3.0,32.0,3.7,9799
2165,Lenovo,Lenovo A7700,2.0,16.0,3.9,6499
2166,Lenovo,Lenovo K8 Note,3.0,32.0,4.1,7490
2167,Lenovo,Lenovo K9,3.0,32.0,4.2,9999
2168,Lenovo,Lenovo K3 Note,2.0,16.0,4.0,7000
2169,Lenovo,Lenovo VIBE P1m,2.0,16.0,4.1,6999
2170,Lenovo,Lenovo VIBE P1m,2.0,16.0,4.1,6999
2171,Lenovo,Lenovo K8 Note,4.0,64.0,4.1,8499
2172,Lenovo,Lenovo K8 Note,4.0,64.0,4.1,12999
2173,Lenovo,Lenovo Z2 Plus,4.0,64.0,3.8,19999
2174,Lenovo,Lenovo A7,4.0,64.0,3.9,8490
2175,Lenovo,Lenovo A7,4.0,64.0,3.9,7990
2176,Lenovo,Lenovo A7,4.0,64.0,3.9,7990
2177,Lenovo,Lenovo Vibe K5,3.0,32.0,4.1,10999
2178,Lenovo,Lenovo Vibe K5,4.0,32.0,4.1,12499
2179,Lenovo,Lenovo A2010,1.0,8.0,3.9,5490
2180,Lenovo,Lenovo B,1.0,8.0,3.8,4890
2181,Lenovo,Lenovo K8 Note,3.0,32.0,4.1,7819
2182,Lenovo,Lenovo Vibe K5,4.0,64.0,4.1,13499
2183,Lenovo,Lenovo S850,1.0,16.0,4.0,18499
2184,Lenovo,Lenovo A6600,1.0,16.0,3.8,5499
2185,Lenovo,Lenovo A5000,1.0,8.0,4.0,9999
2186,Lenovo,Lenovo A6600 Plus,2.0,16.0,3.9,6266
2187,Lenovo,Lenovo A536,1.0,8.0,3.8,7700
2188,Lenovo,Lenovo A7000,2.0,8.0,4.0,8999
2189,Lenovo,Lenovo K10 Note,4.0,64.0,4.1,16999
2190,Lenovo,Lenovo A7000,2.0,8.0,4.0,5499
2191,Lenovo,Lenovo A7000 Turbo,2.0,16.0,3.8,5999
2192,Lenovo,Lenovo Vibe K5,2.0,16.0,4.0,8499
2193,Lenovo,Lenovo Vibe K5,2.0,16.0,4.0,8499
2194,Lenovo,Lenovo Vibe K5,3.0,16.0,4.0,7999
2195,Lenovo,Lenovo Vibe K5,3.0,16.0,4.0,8499
2196,Lenovo,Lenovo Vibe K5,3.0,16.0,4.0,7999
2197,Lenovo,Lenovo S850,1.0,16.0,4.0,15999
2198,Lenovo,Lenovo K6 Note,4.0,32.0,4.0,9150
2199,Lenovo,Lenovo K6 Power,4.0,32.0,4.0,8999
2200,Lenovo,Lenovo Vibe K5,3.0,32.0,4.1,10999
2201,Lenovo,Lenovo X2-AP,2.0,32.0,3.7,17499
2202,Lenovo,Lenovo A2010,1.0,8.0,3.9,5499
2203,Lenovo,Lenovo Vibe K5,3.0,32.0,4.1,10999
2204,Lenovo,Lenovo K6 Power,3.0,32.0,4.1,7499
2205,Lenovo,Lenovo K6 Note,4.0,32.0,4.0,7490
2206,Lenovo,Lenovo K6 Note,3.0,32.0,4.1,7490
2207,Lenovo,Lenovo K6 Note,3.0,32.0,4.1,6250
2208,Lenovo,Lenovo Z2 Plus,4.0,64.0,3.8,19999
2209,Lenovo,Lenovo A536,1.0,8.0,3.8,9999
2210,Lenovo,Lenovo K10 Plus,4.0,64.0,4.1,13999
2211,Lenovo,Lenovo P770,1.0,4.0,4.3,12899
2212,Lenovo,Lenovo VIBE P1,2.0,32.0,4.1,15999
2213,Lenovo,Lenovo K4 Note,3.0,16.0,3.9,7999
2214,Lenovo,Lenovo A2010,1.0,8.0,3.9,4599
2215,Lenovo,Lenovo S660,1.0,8.0,4.0,14999
2216,Lenovo,Lenovo Vibe Z2,3.0,32.0,4.0,29999
2217,Lenovo,Lenovo A5,2.0,16.0,4.1,6999
2218,Lenovo,Lenovo A5,3.0,32.0,4.1,7999
2219,Lenovo,Lenovo K9 Note,4.0,64.0,4.1,11999
2220,Lenovo,Lenovo K9,3.0,32.0,4.2,9999
2221,Lenovo,Lenovo P780,1.0,4.0,4.1,15410
2222,Lenovo,Lenovo A850,1.0,4.0,4.1,15999
2223,Lenovo,Lenovo A390,512.0,4.0,3.7,7580
2224,Lenovo,Lenovo K10 Plus,4.0,64.0,4.1,13999
2225,Lenovo,Lenovo K8 Plus,4.0,32.0,4.1,11999
2226,Lenovo,Lenovo Vibe K5,4.0,32.0,4.1,12499
2227,Lenovo,Lenovo P2,4.0,32.0,4.3,17999
2228,Lenovo,Lenovo P2,4.0,32.0,4.3,17999
2229,Lenovo,Lenovo A328,1.0,4.0,3.8,7499
2230,Lenovo,Lenovo K10 Note,6.0,128.0,4.1,18999
2231,Lenovo,Lenovo K8 Plus,4.0,32.0,4.1,11999
2232,Lenovo,Lenovo A6 Note,3.0,32.0,4.2,9999
2233,Lenovo,Lenovo P2,3.0,32.0,4.3,16999
2234,Lenovo,Lenovo P2,3.0,32.0,4.3,16999
2235,Lenovo,Lenovo A6 Note,3.0,32.0,4.2,9999
2236,Lenovo,Lenovo Vibe P1,3.0,32.0,3.7,7650
2237,Lenovo,Lenovo A1000,1.0,8.0,3.8,3549
2238,Lenovo,Lenovo Z2 Plus,3.0,32.0,3.9,17999
2239,Lenovo,Lenovo K8,3.0,32.0,4.1,7490
2240,Lenovo,Lenovo K8,3.0,32.0,4.1,6990
2241,Lenovo,Lenovo Z2 Plus,3.0,32.0,3.9,8250
2242,Lenovo,Lenovo A6000 Plus,2.0,16.0,4.1,7499
2243,Lenovo,Lenovo A6000 Plus,2.0,16.0,4.1,7499
2244,Lenovo,Lenovo A6000 Plus,2.0,16.0,4.1,7499
2245,Lenovo,Lenovo A5000,1.0,8.0,4.0,6499
2246,Lenovo,Lenovo S560,1.0,8.0,4.1,19999
2247,Lenovo,Lenovo K9 Note,4.0,64.0,4.1,11999
2248,Lenovo,Lenovo K9 Note,4.0,64.0,4.1,11999
2249,Lenovo,Lenovo K6 Note,4.0,32.0,4.0,7599
2250,Lenovo,Lenovo A7000 Turbo,2.0,16.0,3.8,8999
2251,Lenovo,Lenovo Vibe P1,3.0,32.0,3.7,9229
2252,Lenovo,Lenovo B,1.0,8.0,3.8,6799
2253,Lenovo,Lenovo K6 Note,3.0,32.0,4.1,6999
2254,Lenovo,Lenovo Sisley S60,2.0,8.0,3.5,6980
2255,Lenovo,Lenovo Sisley S60,2.0,8.0,3.5,13999
2256,Lenovo,Lenovo K4 Note,3.0,16.0,3.9,7999
2257,Lenovo,Lenovo A7700,2.0,16.0,3.9,6750
2258,Lenovo,Lenovo A6600,1.0,16.0,3.8,4499
2259,Lenovo,Lenovo P70,2.0,16.0,3.5,6989
2260,Lenovo,Lenovo A319,512.0,4.0,3.6,4200
2261,Lenovo,Lenovo A1000,1.0,8.0,3.8,3549
2262,Lenovo,Lenovo Vibe Shot,3.0,32.0,3.7,18999
2263,Lenovo,Lenovo S90 Or,2.0,32.0,3.6,12999
2264,Lenovo,Lenovo A6000 Shot,2.0,16.0,3.7,6200
2265,Lenovo,Lenovo Vibe S1,3.0,32.0,3.7,13490
2266,Lenovo,Lenovo K6 POWER,4.0,32.0,4.0,7999
2267,Lenovo,Lenovo K3 Note,2.0,16.0,3.7,9795
2268,Lenovo,Lenovo A6000 Shot,2.0,16.0,3.7,7990
2269,Lenovo,Lenovo X2-AP,2.0,32.0,3.7,9999
2270,Lenovo,Lenovo ZUK Z1,3.0,64.0,3.4,7499
2271,Motorola,Motorola E7 Power,4.0,64.0,4.1,8799
2272,Motorola,Motorola Edge 20,8.0,128.0,4.1,22999
2273,Motorola,Motorola G10 Power,4.0,64.0,4.1,10499
2274,Motorola,Motorola G60,6.0,128.0,4.2,17999
2275,Motorola,Motorola G40 Fusion,6.0,128.0,4.3,16499
2276,Motorola,Motorola E7 Power,4.0,64.0,4.1,8799
2277,Motorola,Motorola G40 Fusion,4.0,64.0,4.3,14499
2278,Motorola,Motorola Edge 20,8.0,128.0,4.3,22999
2279,Motorola,Motorola G60,6.0,128.0,4.2,17999
2280,Motorola,Motorola G40 Fusion,6.0,128.0,4.3,16499
2281,Motorola,Motorola G40 Fusion,4.0,64.0,4.3,14499
2282,Motorola,Motorola G10 Power,4.0,64.0,4.1,10499
2283,Motorola,Motorola 2nd Generation,1.0,16.0,4.2,8999
2284,Motorola,Motorola Edge 20,8.0,128.0,4.4,29999
2285,Motorola,Motorola G8 Power,4.0,64.0,4.3,9999
2286,Motorola,Motorola Edge 20,6.0,128.0,3.9,21499
2287,Motorola,Motorola X4,3.0,32.0,4.3,21999
2288,Motorola,Motorola Edge 20,6.0,128.0,3.9,21499
2289,Motorola,Motorola Razr 5G,8.0,256.0,4.0,89999
2290,Motorola,Motorola E5,2.0,16.0,4.3,12000
2291,Motorola,Motorola Razr,6.0,128.0,3.8,74999
2292,Motorola,Motorola X Play,2.0,16.0,4.2,17499
2293,Motorola,Motorola Edge 20,8.0,128.0,4.4,29999
2294,Motorola,Motorola C Plus,2.0,16.0,4.2,6900
2295,Motorola,Motorola G6,4.0,64.0,4.2,20000
2296,Motorola,Motorola M,4.0,64.0,3.9,12999
2297,Motorola,Motorola One Vision,4.0,128.0,4.2,14999
2298,Motorola,Motorola G30,4.0,64.0,4.1,10999
2299,Motorola,Motorola G5,6.0,128.0,4.2,20999
2300,Motorola,Motorola G9 Power,4.0,64.0,4.1,11999
2301,Motorola,Motorola E7 Power,2.0,32.0,4.1,6999
2302,Motorola,Motorola G 2nd,1.0,16.0,4.2,8999
2303,Motorola,Motorola G30,4.0,64.0,4.1,10999
2304,Motorola,Motorola One Fusion+,6.0,128.0,4.4,17499
2305,Motorola,Motorola E5,2.0,16.0,4.3,10999
2306,Motorola,Motorola G9,4.0,64.0,4.2,10999
2307,Motorola,Motorola E7 Plus,4.0,64.0,4.2,8999
2308,Motorola,Motorola One Fusion+,6.0,128.0,4.4,17499
2309,Motorola,Motorola G5,6.0,128.0,4.2,20999
2310,Motorola,Motorola One Action,4.0,128.0,4.2,10999
2311,Motorola,Motorola E 2nd,1.0,8.0,4.1,5999
2312,Motorola,Motorola G8 Power,4.0,64.0,4.3,9999
2313,Motorola,Motorola E6s,4.0,64.0,4.1,7999
2314,Motorola,Motorola C,1.0,16.0,3.9,5499
2315,Motorola,Motorola E5 Plus,3.0,32.0,4.2,11999
2316,Motorola,Motorola E5 Plus,3.0,32.0,4.2,11999
2317,Motorola,Motorola G9,4.0,64.0,4.2,10999
2318,Motorola,Motorola Edge+,12.0,256.0,4.1,64999
2319,Motorola,Motorola Razr,6.0,128.0,3.8,74999
2320,Motorola,Motorola G 3rd,1.0,8.0,4.2,11999
2321,Motorola,Motorola One Macro,4.0,64.0,4.3,9499
2322,Motorola,Motorola G5s,4.0,32.0,4.1,7350
2323,Motorola,Motorola X 2nd,2.0,16.0,4.2,14500
2324,Motorola,Motorola G7,4.0,64.0,4.3,9999
2325,Motorola,Motorola G7,4.0,64.0,4.3,9999
2326,Motorola,Motorola X4,6.0,64.0,4.3,24999
2327,Motorola,Motorola E6s,4.0,64.0,4.1,7999
2328,Motorola,Motorola One Macro,4.0,64.0,4.3,9999
2329,Motorola,Motorola G5s,4.0,32.0,4.1,9869
2330,Motorola,Motorola One,4.0,64.0,4.1,14999
2331,Motorola,Motorola Z2 Play,4.0,64.0,4.4,27999
2332,Motorola,Motorola Z2 Play,4.0,64.0,4.4,27999
2333,Motorola,Motorola One Power,4.0,64.0,4.3,18999
2334,Motorola,Motorola One,4.0,64.0,4.1,14999
2335,Motorola,Motorola Quench X,512.0,16.0,2.4,14939
2336,Motorola,Motorola X4,4.0,64.0,4.3,23999
2337,Motorola,Motorola G8 Plus,4.0,64.0,4.3,12999
2338,Motorola,Motorola G,1.0,16.0,4.4,9999
2339,Motorola,Motorola One Vision,4.0,128.0,4.2,14999
2340,Motorola,Motorola One Vision,4.0,128.0,4.2,14999
2341,Motorola,Motorola G6 Play,3.0,32.0,4.1,12999
2342,Motorola,Motorola XT502,512.0,16.0,3.8,15990
2343,Motorola,Motorola G6 Plus,6.0,64.0,4.3,11829
2344,Motorola,Motorola G4 Plus,2.0,16.0,4.0,5999
2345,Motorola,Motorola G7 Power,4.0,64.0,4.3,15999
2346,Motorola,Motorola G4,2.0,16.0,3.9,6999
2347,Motorola,Motorola E7 Power,2.0,32.0,4.1,6999
2348,Motorola,Motorola Z Play,3.0,32.0,4.4,24999
2349,Motorola,Motorola Z Play,3.0,32.0,4.4,24999
2350,Motorola,Motorola G8 Plus,4.0,64.0,4.3,12999
2351,Motorola,Motorola G 3rd,1.0,8.0,4.2,9999
2352,Motorola,Motorola E7 Plus,4.0,64.0,4.2,8999
2353,Motorola,Motorola E6s,4.0,64.0,4.1,7999
2354,Motorola,Motorola G9 Power,4.0,64.0,4.1,11999
2355,Motorola,Motorola C Plus,2.0,16.0,4.2,6999
2356,Motorola,Motorola C Plus,2.0,16.0,4.2,6999
2357,Motorola,Motorola G5,3.0,16.0,4.2,5450
2358,Motorola,Motorola G5 Plus,3.0,32.0,3.7,10999
2359,Motorola,Motorola X 2nd,2.0,32.0,4.2,24999
2360,Motorola,Motorola X 2nd,2.0,16.0,4.2,23999
2361,Motorola,Motorola X4,6.0,64.0,4.3,24999
2362,Motorola,Motorola Z2 Force,6.0,64.0,4.1,14999
2363,Motorola,Motorola G6,3.0,32.0,4.2,13999
2364,Motorola,Motorola G5s,4.0,32.0,4.1,8390
2365,Motorola,Motorola G6 Play,3.0,32.0,4.1,12999
2366,Motorola,Motorola X4,4.0,64.0,4.3,23999
2367,Motorola,Motorola G4,2.0,16.0,3.9,6399
2368,Motorola,Motorola M,3.0,32.0,3.9,14999
2369,Motorola,Motorola M,3.0,32.0,3.9,14999
2370,Motorola,Motorola M,3.0,32.0,3.9,14999
2371,Motorola,Motorola G4 Plus,3.0,32.0,4.0,6999
2372,Motorola,Motorola M,4.0,64.0,3.9,9999
2373,Motorola,Motorola One Action,4.0,128.0,4.2,10999
2374,Motorola,Motorola G4 Plus,2.0,16.0,4.0,6999
2375,Motorola,Motorola M,4.0,64.0,3.9,10910
2376,Lenovo,Lenovo A6 Note,3.0,32.0,4.2,9999
2377,Lenovo,Lenovo A6 Note,3.0,32.0,4.2,9999
2378,POCO,POCO X3 Pro,8.0,128.0,4.4,20999
2379,POCO,POCO X3 Pro,8.0,128.0,4.4,20999
2380,POCO,POCO X3 Pro,6.0,128.0,4.4,18999
2381,POCO,POCO X3 Pro,6.0,128.0,4.4,18999
2382,POCO,POCO M3 Pro,6.0,128.0,4.2,16499
2383,POCO,POCO M3 Pro,6.0,128.0,4.2,16499
2384,POCO,POCO M3,6.0,64.0,4.3,11999
2385,POCO,POCO M3,6.0,64.0,4.3,11999
2386,POCO,POCO M3,6.0,64.0,4.3,11999
2387,POCO,POCO M2 Reloaded,4.0,64.0,4.3,9999
2388,POCO,POCO M2 Reloaded,4.0,64.0,4.3,9999
2389,POCO,POCO M3,4.0,64.0,4.3,10999
2390,POCO,POCO M3,4.0,64.0,4.3,10999
2391,POCO,POCO M3,4.0,64.0,4.3,10999
2392,POCO,POCO C3,4.0,64.0,4.3,8999
2393,POCO,POCO C3,4.0,64.0,4.3,8999
2394,POCO,POCO C3,4.0,64.0,4.3,8999
2395,POCO,POCO C3,3.0,32.0,4.3,7999
2396,POCO,POCO C3,3.0,32.0,4.3,7999
2397,POCO,POCO C3,3.0,32.0,4.3,7999
2398,vivo,vivo Y20G,6.0,128.0,4.3,13400
2399,vivo,vivo Y21,8.0,256.0,4.4,49990
2400,vivo,vivo Y20G,2.0,32.0,4.2,49990
2401,vivo,vivo Y33s,3.0,64.0,4.4,39990
2402,vivo,vivo Y33s,6.0,64.0,4.4,37990
2403,vivo,vivo Y20A,3.0,64.0,4.4,36990
2404,vivo,vivo Y21,2.0,32.0,4.3,34990
2405,vivo,vivo Y21,6.0,128.0,4.3,32990
2406,vivo,vivo Y12s,3.0,32.0,4.4,32990
2407,vivo,vivo Y12s,4.0,64.0,4.4,32990
2408,vivo,vivo Y20G 2021,4.0,64.0,4.4,29990
2409,vivo,vivo Y20G 2021,6.0,128.0,4.3,29990
2410,vivo,vivo Y20A 2021,3.0,64.0,4.4,29990
2411,vivo,vivo Y73,3.0,64.0,4.4,28990
2412,vivo,vivo Y1s,6.0,64.0,4.4,28499
2413,vivo,vivo Y12G,3.0,64.0,4.4,27990
2414,vivo,vivo Y51A,3.0,16.0,4.3,23990
2415,vivo,vivo Y20G,4.0,64.0,4.4,23990
2416,vivo,vivo Y1s,4.0,32.0,4.4,22990
2417,vivo,vivo Y1S,4.0,32.0,4.4,22654
2418,vivo,vivo Y72 5G,8.0,128.0,4.4,21990
2419,vivo,vivo Y72 5G,4.0,128.0,4.4,21099
2420,vivo,vivo Y20A,4.0,128.0,4.4,20600
2421,vivo,vivo V21e,6.0,64.0,4.5,19990
2422,vivo,vivo Y72 5G,4.0,64.0,4.4,19990
2423,vivo,vivo Y51A,4.0,32.0,4.4,19490
2424,vivo,vivo Y20,4.0,32.0,4.4,19490
2425,vivo,vivo V21e,3.0,16.0,4.3,18990
2426,vivo,vivo Y20G,3.0,16.0,4.3,18990
2427,vivo,vivo V20 SE,3.0,32.0,4.3,17999
2428,vivo,vivo Y11,4.0,64.0,4.4,16990
2429,vivo,vivo Y53s,6.0,64.0,4.5,16989
2430,vivo,vivo X60,4.0,64.0,4.4,16490
2431,vivo,vivo Y12G,6.0,128.0,4.5,15990
2432,vivo,vivo Y12G,4.0,64.0,4.5,15990
2433,vivo,vivo Y12G,12.0,256.0,4.4,15900
2434,vivo,vivo V20 2021,12.0,256.0,4.4,15490
2435,vivo,vivo V21 5G,8.0,256.0,4.5,15490
2436,vivo,vivo V21 5G,12.0,256.0,4.4,14990
2437,vivo,vivo V21 5G,12.0,256.0,4.4,14990
2438,vivo,vivo V21 5G,8.0,256.0,4.3,14990
2439,vivo,vivo V21 5G,8.0,256.0,4.3,14990
2440,vivo,vivo Y91i,8.0,128.0,4.4,14990
2441,vivo,vivo Y53s,8.0,128.0,4.3,14500
2442,vivo,vivo Y20,8.0,256.0,4.3,13995
2443,vivo,vivo Y31,8.0,256.0,4.3,13990
2444,vivo,vivo Y30,8.0,128.0,4.4,13990
2445,vivo,vivo X60,8.0,128.0,4.3,13990
2446,vivo,vivo Y1S,8.0,128.0,4.3,13890
2447,vivo,vivo Y1S,8.0,128.0,4.4,13890
2448,vivo,vivo V20 SE,8.0,128.0,4.3,12900
2449,vivo,vivo V20 2021,8.0,128.0,4.3,11990
2450,vivo,vivo V20 Pro,4.0,128.0,4.3,10990
2451,vivo,vivo X60,3.0,64.0,4.4,8205
2452,Xiaomi,Xiaomi Mi 10,8.0,256.0,4.2,54999
2453,Xiaomi,Xiaomi Mi 10,8.0,256.0,4.2,45871
2454,Xiaomi,Xiaomi Mi 10i,8.0,128.0,4.3,24890
2455,Xiaomi,Xiaomi Mi 10i,6.0,128.0,4.3,22650
2456,Xiaomi,Xiaomi Mi 10i,6.0,128.0,4.3,22950
2457,Xiaomi,Xiaomi Mi 10i,8.0,128.0,4.3,26989
2458,Xiaomi,Xiaomi Mi 10T,6.0,128.0,4.2,32999
2459,Xiaomi,Xiaomi Mi 10T,8.0,128.0,4.4,34999
2460,Xiaomi,Xiaomi Mi 10T,6.0,128.0,4.3,32999
2461,Xiaomi,Xiaomi Mi 11,8.0,128.0,4.2,23999
2462,Xiaomi,Xiaomi Mi 11,6.0,128.0,4.2,21999
2463,Xiaomi,Xiaomi Mi 11,6.0,128.0,4.2,21999
2464,Xiaomi,Xiaomi Mi 11,8.0,128.0,4.3,23999
2465,Xiaomi,Xiaomi Mi 11,8.0,128.0,4.2,23999
2466,Xiaomi,Xiaomi Mi 11,6.0,128.0,4.3,21999
2467,Xiaomi,Xiaomi Mi 11X,8.0,128.0,4.4,26824
2468,Xiaomi,Xiaomi Mi 11X,6.0,128.0,4.2,24744
2469,Xiaomi,Xiaomi Mi 11X,8.0,128.0,4.2,26828
2470,Xiaomi,Xiaomi Mi 11X,6.0,128.0,4.4,24283
2471,Xiaomi,Xiaomi Mi 11X,6.0,128.0,4.3,24338
2472,Xiaomi,Xiaomi Mi 11X,8.0,128.0,4.2,27950
2473,Xiaomi,Xiaomi Mi 11X,8.0,128.0,4.5,26758
2474,Xiaomi,Xiaomi MI 11X,6.0,128.0,4.1,26295
2475,Xiaomi,Xiaomi MI 11X,6.0,128.0,4.1,24492
2476,Xiaomi,Xiaomi MI 11X,6.0,128.0,4.4,26495
2477,Xiaomi,Xiaomi Mi 11X,8.0,128.0,4.2,36290
2478,Xiaomi,Xiaomi Mi 11X,8.0,128.0,4.4,39999
2479,Xiaomi,Xiaomi Mi 11X,8.0,256.0,4.2,38950
2480,Xiaomi,Xiaomi Mi 11X,8.0,256.0,4.4,38999
2481,Xiaomi,Xiaomi Mi A2,6.0,128.0,3.8,14949
2482,Xiaomi,Xiaomi Mi A2,4.0,64.0,4.3,11990
2483,Xiaomi,Xiaomi Mi A2,6.0,128.0,4.3,14398
2484,Xiaomi,Xiaomi Mi A2,4.0,64.0,4.4,12499
2485,Xiaomi,Xiaomi Mi A2,6.0,128.0,4.4,14443
2486,Xiaomi,Xiaomi Mi A2,4.0,64.0,4.4,11948
2487,Xiaomi,Xiaomi Mi A3,4.0,64.0,4.3,12990
2488,Xiaomi,Xiaomi Mi A3,4.0,64.0,4.4,12990
2489,Xiaomi,Xiaomi Mi A3,4.0,64.0,4.4,12990
2490,Xiaomi,Xiaomi Mi Max,4.0,64.0,4.4,13990
2491,Xiaomi,Xiaomi MI3,2.0,16.0,4.3,7999
2492,Xiaomi,Xiaomi Redmi 5,3.0,32.0,4.4,9900
2493,Xiaomi,Xiaomi Redmi 5,3.0,32.0,4.4,9399
2494,Xiaomi,Xiaomi Redmi 5,4.0,64.0,4.2,10990
2495,Xiaomi,Xiaomi Redmi 5,3.0,32.0,4.2,8990
2496,Xiaomi,Xiaomi Redmi 6,3.0,64.0,4.2,10450
2497,Xiaomi,Xiaomi Redmi 6,4.0,64.0,4.5,12349
2498,Xiaomi,Xiaomi Redmi 6,4.0,64.0,4.4,11999
2499,Xiaomi,Xiaomi Redmi 6,3.0,32.0,4.5,9990
2500,Xiaomi,Xiaomi Redmi 6,4.0,64.0,4.4,11999
2501,Xiaomi,Xiaomi Redmi 6A,2.0,32.0,4.3,7989
